Age,Job_Title,Marital_Status,Education,Balance,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment,Sub_Num,y
34,management,single,tertiary,1049,129.0,3,1049,4,4,4,444,4.0,Champions,0,no
36,services,single,secondary,1482,174.0,3,1482,4,4,4,444,4.0,Champions,0,no
42,blue-collar,divorced,secondary,898,131.0,3,898,4,4,4,444,4.0,Champions,0,no
46,self-employed,divorced,tertiary,926,153.0,3,926,4,4,4,444,4.0,Champions,0,no
31,technician,single,tertiary,1887,183.0,3,1887,3,4,5,345,4.0,Loyal Customers,0,no
32,management,single,tertiary,616,109.0,3,616,4,4,3,443,3.6666666666666665,Potential Loyalists,0,no
31,technician,single,tertiary,1166,171.0,3,1166,4,4,4,444,4.0,Champions,0,no
49,admin.,divorced,secondary,771,172.0,3,771,4,4,4,444,4.0,Champions,0,no
34,admin.,single,secondary,892,184.0,3,892,3,4,4,344,3.6666666666666665,Loyal Customers,0,no
31,management,single,tertiary,1120,239.0,3,1120,3,4,4,344,3.6666666666666665,Loyal Customers,0,no
28,admin.,single,secondary,1391,247.0,3,1391,3,4,4,344,3.6666666666666665,Loyal Customers,0,no
28,technician,single,secondary,527,265.0,3,527,2,4,3,243,3.0,At Risk,0,no
34,technician,divorced,unknown,975,191.0,3,975,3,4,4,344,3.6666666666666665,Loyal Customers,0,no
37,admin.,divorced,secondary,506,273.0,3,506,2,4,3,243,3.0,At Risk,0,no
31,management,single,secondary,783,272.0,3,783,2,4,4,244,3.3333333333333335,At Risk,0,no
46,management,divorced,tertiary,665,207.0,3,665,3,4,3,343,3.3333333333333335,Potential Loyalists,0,no
35,management,single,tertiary,539,267.0,3,539,2,4,3,243,3.0,At Risk,0,no
36,services,single,secondary,774,259.0,3,774,2,4,4,244,3.3333333333333335,At Risk,0,no
33,management,single,tertiary,1240,260.0,3,1240,2,4,4,244,3.3333333333333335,At Risk,0,no
26,services,single,secondary,598,272.0,3,598,2,4,3,243,3.0,At Risk,0,no
39,self-employed,single,tertiary,917,258.0,3,917,3,4,4,344,3.6666666666666665,Loyal Customers,0,no
28,services,single,secondary,1820,203.0,3,1820,3,4,4,344,3.6666666666666665,Loyal Customers,0,no
36,student,single,secondary,624,8.0,3,624,5,4,3,543,4.0,Potential Loyalists,0,no
33,blue-collar,single,secondary,687,273.0,3,687,2,4,3,243,3.0,At Risk,0,no
35,management,single,tertiary,1064,261.0,3,1064,2,4,4,244,3.3333333333333335,At Risk,0,no
54,retired,single,secondary,515,234.0,3,515,3,4,3,343,3.3333333333333335,Potential Loyalists,0,no
31,management,divorced,tertiary,883,106.0,3,883,5,4,4,544,4.333333333333333,Champions,1,yes
37,services,single,secondary,1045,41.0,3,1045,5,4,4,544,4.333333333333333,Champions,1,yes
43,blue-collar,divorced,primary,515,146.0,3,515,4,4,3,443,3.6666666666666665,Potential Loyalists,0,no
38,blue-collar,divorced,secondary,614,331.0,3,614,2,4,3,243,3.0,At Risk,0,no
32,self-employed,single,tertiary,519,149.0,3,519,4,4,3,443,3.6666666666666665,Potential Loyalists,0,no
33,admin.,single,secondary,745,333.0,3,745,2,4,4,244,3.3333333333333335,At Risk,0,no
35,entrepreneur,single,tertiary,1295,73.0,3,1295,5,4,4,544,4.333333333333333,Champions,0,no
30,admin.,single,secondary,613,302.0,3,613,2,4,3,243,3.0,At Risk,0,no
37,blue-collar,single,secondary,1127,281.0,3,1127,2,4,4,244,3.3333333333333335,At Risk,0,no
35,blue-collar,single,tertiary,1011,349.0,3,1011,1,4,4,144,3.0,At Risk,0,no
28,blue-collar,single,tertiary,1984,14.0,3,1984,5,4,5,545,4.666666666666667,Champions,0,no
35,services,single,secondary,1239,347.0,3,1239,1,4,4,144,3.0,At Risk,0,no
34,technician,single,secondary,1259,169.0,3,1259,4,4,4,444,4.0,Champions,0,no
32,admin.,single,secondary,626,351.0,3,626,1,4,3,143,2.6666666666666665,At Risk,0,no
31,unemployed,divorced,secondary,1144,367.0,3,1144,1,4,4,144,3.0,At Risk,0,no
38,management,divorced,tertiary,637,343.0,3,637,2,4,3,243,3.0,At Risk,0,no
31,blue-collar,single,secondary,1598,305.0,3,1598,2,4,4,244,3.3333333333333335,At Risk,0,no
40,services,single,secondary,1547,173.0,3,1547,4,4,4,444,4.0,Champions,0,no
49,management,divorced,secondary,1598,348.0,3,1598,1,4,4,144,3.0,At Risk,0,no
42,blue-collar,divorced,primary,1563,364.0,3,1563,1,4,4,144,3.0,At Risk,0,no
29,admin.,single,secondary,891,352.0,3,891,1,4,4,144,3.0,At Risk,0,no
57,blue-collar,single,primary,739,364.0,3,739,1,4,4,144,3.0,At Risk,0,no
26,admin.,single,secondary,787,371.0,3,787,1,4,4,144,3.0,At Risk,0,no
34,blue-collar,divorced,secondary,1614,297.0,3,1614,2,4,4,244,3.3333333333333335,At Risk,0,no
30,management,single,tertiary,1761,294.0,3,1761,2,4,4,244,3.3333333333333335,At Risk,0,no
29,student,single,secondary,949,352.0,3,949,1,4,4,144,3.0,At Risk,0,no
30,technician,single,secondary,1395,354.0,3,1395,1,4,4,144,3.0,At Risk,0,no
30,admin.,divorced,secondary,891,368.0,3,891,1,4,4,144,3.0,At Risk,0,no
40,admin.,divorced,secondary,952,333.0,3,952,2,4,4,244,3.3333333333333335,At Risk,0,no
31,admin.,single,secondary,1374,370.0,3,1374,1,4,4,144,3.0,At Risk,0,no
49,admin.,single,secondary,1150,355.0,3,1150,1,4,4,144,3.0,At Risk,0,no
43,technician,divorced,secondary,1612,353.0,3,1612,1,4,4,144,3.0,At Risk,1,yes
30,management,single,tertiary,938,105.0,3,938,5,4,4,544,4.333333333333333,Champions,0,no
34,management,single,tertiary,808,97.0,3,808,5,4,4,544,4.333333333333333,Champions,0,no
30,admin.,single,secondary,1027,114.0,3,1027,4,4,4,444,4.0,Champions,0,no
38,technician,single,secondary,1130,98.0,3,1130,5,4,4,544,4.333333333333333,Champions,1,yes
31,management,single,tertiary,924,98.0,3,924,5,4,4,544,4.333333333333333,Champions,1,yes
22,blue-collar,single,secondary,682,91.0,3,682,5,4,3,543,4.0,Potential Loyalists,1,yes
32,student,single,unknown,640,134.0,3,640,4,4,3,443,3.6666666666666665,Potential Loyalists,0,no
26,technician,single,tertiary,777,463.0,3,777,1,4,4,144,3.0,At Risk,0,no
33,unemployed,single,tertiary,1974,191.0,3,1974,3,4,5,345,4.0,Loyal Customers,1,yes
36,technician,single,secondary,539,477.0,3,539,1,4,3,143,2.6666666666666665,At Risk,1,yes
34,management,single,tertiary,747,98.0,3,747,5,4,4,544,4.333333333333333,Champions,0,no
32,technician,single,tertiary,1855,134.0,3,1855,4,4,4,444,4.0,Champions,1,yes
20,student,single,secondary,1191,228.0,3,1191,3,4,4,344,3.6666666666666665,Loyal Customers,0,no
33,management,single,tertiary,1781,183.0,3,1781,3,4,4,344,3.6666666666666665,Loyal Customers,1,yes
27,management,single,tertiary,1720,273.0,3,1720,2,4,4,244,3.3333333333333335,At Risk,1,yes
71,housemaid,divorced,primary,1311,91.0,3,1311,5,4,4,544,4.333333333333333,Champions,1,yes
43,unemployed,divorced,secondary,1854,197.0,3,1854,3,4,4,344,3.6666666666666665,Loyal Customers,0,no
27,blue-collar,single,tertiary,567,184.0,3,567,3,4,3,343,3.3333333333333335,Potential Loyalists,1,yes
29,technician,single,secondary,1165,184.0,3,1165,3,4,4,344,3.6666666666666665,Loyal Customers,1,yes
67,retired,divorced,secondary,704,97.0,3,704,5,4,4,544,4.333333333333333,Champions,1,yes
27,management,single,tertiary,948,207.0,3,948,3,4,4,344,3.6666666666666665,Loyal Customers,0,no
40,management,single,tertiary,1509,124.0,3,1509,4,4,4,444,4.0,Champions,0,no
27,technician,single,tertiary,1976,101.0,3,1976,5,4,5,545,4.666666666666667,Champions,0,no
29,management,single,tertiary,1808,433.0,3,1808,1,4,4,144,3.0,At Risk,1,yes
27,management,single,secondary,843,185.0,3,843,3,4,4,344,3.6666666666666665,Loyal Customers,0,no
36,management,divorced,tertiary,649,91.0,3,649,5,4,3,543,4.0,Potential Loyalists,0,no
29,admin.,single,secondary,1277,481.0,3,1277,1,4,4,144,3.0,At Risk,1,yes
24,admin.,single,secondary,1295,92.0,3,1295,5,4,4,544,4.333333333333333,Champions,1,yes
27,technician,single,tertiary,1075,184.0,3,1075,3,4,4,344,3.6666666666666665,Loyal Customers,1,yes
31,management,single,tertiary,1675,363.0,3,1675,1,4,4,144,3.0,At Risk,0,no
81,retired,divorced,primary,949,280.0,3,949,2,4,4,244,3.3333333333333335,At Risk,1,yes
55,entrepreneur,married,secondary,653,186.0,3,653,3,4,3,343,3.3333333333333335,Potential Loyalists,0,no
44,management,married,tertiary,724,172.0,3,724,4,4,4,444,4.0,Champions,0,no
38,entrepreneur,married,tertiary,678,152.0,3,678,4,4,3,443,3.6666666666666665,Potential Loyalists,0,no
34,blue-collar,married,primary,500,182.0,3,500,3,4,3,343,3.3333333333333335,Potential Loyalists,0,no
36,management,married,tertiary,521,152.0,3,521,4,4,3,443,3.6666666666666665,Potential Loyalists,0,no
34,blue-collar,married,secondary,932,132.0,3,932,4,4,4,444,4.0,Champions,0,no
51,management,married,tertiary,1612,131.0,3,1612,4,4,4,444,4.0,Champions,0,no
40,blue-collar,married,secondary,1708,174.0,3,1708,4,4,4,444,4.0,Champions,0,no
32,services,married,secondary,983,133.0,3,983,4,4,4,444,4.0,Champions,1,yes
54,management,married,tertiary,1114,175.0,3,1114,4,4,4,444,4.0,Champions,0,no
59,admin.,married,secondary,1455,191.0,3,1455,3,4,4,344,3.6666666666666665,Loyal Customers,0,no
37,management,married,tertiary,1330,261.0,3,1330,2,4,4,244,3.3333333333333335,At Risk,0,no
39,blue-collar,married,secondary,648,240.0,3,648,3,4,3,343,3.3333333333333335,Potential Loyalists,0,no
33,services,married,secondary,554,258.0,3,554,3,4,3,343,3.3333333333333335,Potential Loyalists,0,no
34,technician,married,secondary,1137,206.0,3,1137,3,4,4,344,3.6666666666666665,Loyal Customers,0,no
31,management,married,tertiary,1400,2.0,3,1400,5,4,4,544,4.333333333333333,Champions,0,no
53,services,married,secondary,1563,5.0,3,1563,5,4,4,544,4.333333333333333,Champions,0,no
56,technician,married,secondary,778,208.0,3,778,3,4,4,344,3.6666666666666665,Loyal Customers,0,no
39,blue-collar,married,primary,541,258.0,3,541,3,4,3,343,3.3333333333333335,Potential Loyalists,0,no
38,technician,married,secondary,581,272.0,3,581,2,4,3,243,3.0,At Risk,0,no
46,technician,married,secondary,1028,208.0,3,1028,3,4,4,344,3.6666666666666665,Loyal Customers,0,no
36,management,married,tertiary,806,259.0,3,806,2,4,4,244,3.3333333333333335,At Risk,0,no
31,management,married,tertiary,1331,90.0,3,1331,5,4,4,544,4.333333333333333,Champions,1,yes
56,admin.,married,unknown,1848,260.0,3,1848,2,4,4,244,3.3333333333333335,At Risk,0,no
27,blue-collar,married,secondary,1600,259.0,3,1600,2,4,4,244,3.3333333333333335,At Risk,0,no
46,admin.,married,secondary,939,8.0,3,939,5,4,4,544,4.333333333333333,Champions,0,no
46,technician,married,primary,718,268.0,3,718,2,4,4,244,3.3333333333333335,At Risk,0,no
38,management,married,tertiary,569,252.0,3,569,3,4,3,343,3.3333333333333335,Potential Loyalists,0,no
42,technician,married,secondary,769,246.0,3,769,3,4,4,344,3.6666666666666665,Loyal Customers,0,no
38,management,married,tertiary,1101,120.0,3,1101,4,4,4,444,4.0,Champions,0,no
43,blue-collar,married,secondary,664,301.0,3,664,2,4,3,243,3.0,At Risk,0,no
40,blue-collar,married,secondary,1554,331.0,3,1554,2,4,4,244,3.3333333333333335,At Risk,0,no
29,services,married,secondary,690,316.0,3,690,2,4,3,243,3.0,At Risk,0,no
38,admin.,married,secondary,766,335.0,3,766,2,4,4,244,3.3333333333333335,At Risk,0,no
41,admin.,married,secondary,1597,321.0,3,1597,2,4,4,244,3.3333333333333335,At Risk,0,no
40,technician,married,primary,644,336.0,3,644,2,4,3,243,3.0,At Risk,0,no
32,services,married,secondary,1273,328.0,3,1273,2,4,4,244,3.3333333333333335,At Risk,1,yes
52,blue-collar,married,secondary,1374,322.0,3,1374,2,4,4,244,3.3333333333333335,At Risk,0,no
40,blue-collar,married,secondary,668,318.0,3,668,2,4,3,243,3.0,At Risk,0,no
40,blue-collar,married,secondary,679,304.0,3,679,2,4,3,243,3.0,At Risk,0,no
36,services,married,secondary,526,324.0,3,526,2,4,3,243,3.0,At Risk,0,no
26,blue-collar,married,secondary,647,331.0,3,647,2,4,3,243,3.0,At Risk,0,no
40,management,married,secondary,643,256.0,3,643,3,4,3,343,3.3333333333333335,Potential Loyalists,0,no
35,blue-collar,married,secondary,1207,331.0,3,1207,2,4,4,244,3.3333333333333335,At Risk,0,no
28,blue-collar,married,secondary,1021,326.0,3,1021,2,4,4,244,3.3333333333333335,At Risk,0,no
43,admin.,married,secondary,1220,339.0,3,1220,2,4,4,244,3.3333333333333335,At Risk,0,no
41,technician,married,tertiary,532,285.0,3,532,2,4,3,243,3.0,At Risk,0,no
52,blue-collar,married,secondary,1440,325.0,3,1440,2,4,4,244,3.3333333333333335,At Risk,0,no
34,services,married,secondary,790,350.0,3,790,1,4,4,144,3.0,At Risk,0,no
34,management,married,tertiary,577,153.0,3,577,4,4,3,443,3.6666666666666665,Potential Loyalists,0,no
45,self-employed,married,secondary,706,176.0,3,706,4,4,4,444,4.0,Champions,0,no
33,blue-collar,married,secondary,931,336.0,3,931,2,4,4,244,3.3333333333333335,At Risk,0,no
56,management,married,tertiary,563,168.0,3,563,4,4,3,443,3.6666666666666665,Potential Loyalists,0,no
37,admin.,married,tertiary,828,342.0,3,828,2,4,4,244,3.3333333333333335,At Risk,0,no
36,blue-collar,married,secondary,975,295.0,3,975,2,4,4,244,3.3333333333333335,At Risk,0,no
56,management,married,tertiary,935,172.0,3,935,4,4,4,444,4.0,Champions,0,no
39,blue-collar,married,primary,1433,366.0,3,1433,1,4,4,144,3.0,At Risk,0,no
55,management,married,tertiary,1402,175.0,3,1402,4,4,4,444,4.0,Champions,0,no
42,admin.,married,secondary,1450,174.0,3,1450,4,4,4,444,4.0,Champions,0,no
41,blue-collar,married,secondary,926,347.0,3,926,1,4,4,144,3.0,At Risk,0,no
45,services,married,secondary,744,347.0,3,744,1,4,4,144,3.0,At Risk,0,no
44,blue-collar,married,primary,953,357.0,3,953,1,4,4,144,3.0,At Risk,0,no
44,blue-collar,married,primary,887,363.0,3,887,1,4,4,144,3.0,At Risk,0,no
46,blue-collar,married,primary,804,361.0,3,804,1,4,4,144,3.0,At Risk,1,yes
34,blue-collar,married,primary,1309,364.0,3,1309,1,4,4,144,3.0,At Risk,0,no
32,blue-collar,married,secondary,944,362.0,3,944,1,4,4,144,3.0,At Risk,0,no
37,management,married,tertiary,1852,370.0,3,1852,1,4,4,144,3.0,At Risk,0,no
55,management,married,primary,1691,174.0,3,1691,4,4,4,444,4.0,Champions,0,no
35,blue-collar,married,unknown,568,293.0,3,568,2,4,3,243,3.0,At Risk,0,no
33,blue-collar,married,secondary,687,370.0,3,687,1,4,3,143,2.6666666666666665,At Risk,0,no
43,blue-collar,married,primary,533,370.0,3,533,1,4,3,143,2.6666666666666665,At Risk,0,no
49,blue-collar,married,secondary,1039,178.0,3,1039,4,4,4,444,4.0,Champions,0,no
32,student,married,tertiary,744,352.0,3,744,1,4,4,144,3.0,At Risk,0,no
33,entrepreneur,married,secondary,1996,178.0,3,1996,4,4,5,445,4.333333333333333,Champions,0,no
30,admin.,married,primary,624,368.0,3,624,1,4,3,143,2.6666666666666665,At Risk,0,no
30,management,married,tertiary,1022,298.0,3,1022,2,4,4,244,3.3333333333333335,At Risk,0,no
39,management,married,tertiary,622,184.0,3,622,3,4,3,343,3.3333333333333335,Potential Loyalists,0,no
29,services,married,secondary,1135,98.0,3,1135,5,4,4,544,4.333333333333333,Champions,0,no
60,management,married,tertiary,1574,349.0,3,1574,1,4,4,144,3.0,At Risk,0,no
34,unemployed,married,secondary,978,71.0,3,978,5,4,4,544,4.333333333333333,Champions,1,yes
42,unemployed,married,tertiary,576,96.0,3,576,5,4,3,543,4.0,Potential Loyalists,1,yes
37,technician,married,tertiary,549,94.0,3,549,5,4,3,543,4.0,Potential Loyalists,0,no
46,admin.,married,secondary,974,80.0,3,974,5,4,4,544,4.333333333333333,Champions,1,yes
35,management,married,tertiary,697,304.0,3,697,2,4,3,243,3.0,At Risk,0,no
37,services,married,secondary,981,386.0,3,981,1,4,4,144,3.0,At Risk,1,yes
50,management,married,tertiary,938,98.0,3,938,5,4,4,544,4.333333333333333,Champions,0,no
59,retired,married,unknown,1116,99.0,3,1116,5,4,4,544,4.333333333333333,Champions,0,no
59,retired,married,tertiary,1425,102.0,3,1425,5,4,4,544,4.333333333333333,Champions,0,no
40,blue-collar,married,secondary,1508,383.0,3,1508,1,4,4,144,3.0,At Risk,0,no
40,admin.,married,tertiary,1108,112.0,3,1108,4,4,4,444,4.0,Champions,0,no
34,services,married,secondary,1337,104.0,3,1337,5,4,4,544,4.333333333333333,Champions,1,yes
34,admin.,married,secondary,1406,85.0,3,1406,5,4,4,544,4.333333333333333,Champions,1,yes
59,retired,married,secondary,1341,97.0,3,1341,5,4,4,544,4.333333333333333,Champions,0,no
48,technician,married,secondary,568,386.0,3,568,1,4,3,143,2.6666666666666665,At Risk,1,yes
58,management,married,tertiary,1227,95.0,3,1227,5,4,4,544,4.333333333333333,Champions,1,yes
33,management,married,tertiary,1323,106.0,3,1323,5,4,4,544,4.333333333333333,Champions,0,no
37,management,married,tertiary,539,45.0,3,539,5,4,3,543,4.0,Potential Loyalists,0,no
35,management,married,tertiary,611,121.0,3,611,4,4,3,443,3.6666666666666665,Potential Loyalists,1,yes
54,management,married,tertiary,1464,94.0,3,1464,5,4,4,544,4.333333333333333,Champions,1,yes
45,technician,married,unknown,886,42.0,3,886,5,4,4,544,4.333333333333333,Champions,0,no
62,housemaid,married,tertiary,1528,184.0,3,1528,3,4,4,344,3.6666666666666665,Loyal Customers,1,yes
80,retired,married,primary,997,86.0,3,997,5,4,4,544,4.333333333333333,Champions,1,yes
38,technician,married,tertiary,732,161.0,3,732,4,4,4,444,4.0,Champions,0,no
35,technician,married,secondary,580,171.0,3,580,4,4,3,443,3.6666666666666665,Potential Loyalists,0,no
33,technician,married,tertiary,1699,94.0,3,1699,5,4,4,544,4.333333333333333,Champions,1,yes
52,blue-collar,married,secondary,1797,99.0,3,1797,5,4,4,544,4.333333333333333,Champions,0,no
57,retired,married,secondary,1841,196.0,3,1841,3,4,4,344,3.6666666666666665,Loyal Customers,0,no
44,blue-collar,married,secondary,1025,202.0,3,1025,3,4,4,344,3.6666666666666665,Loyal Customers,0,no
39,management,married,tertiary,1301,179.0,3,1301,4,4,4,444,4.0,Champions,0,no
70,retired,married,primary,579,181.0,3,579,4,4,3,443,3.6666666666666665,Potential Loyalists,0,no
38,admin.,married,secondary,1559,280.0,3,1559,2,4,4,244,3.3333333333333335,At Risk,1,yes
52,unemployed,married,secondary,1416,182.0,3,1416,3,4,4,344,3.6666666666666665,Loyal Customers,1,yes
35,admin.,married,tertiary,690,185.0,3,690,3,4,3,343,3.3333333333333335,Potential Loyalists,0,no
70,retired,married,secondary,616,182.0,3,616,3,4,3,343,3.3333333333333335,Potential Loyalists,0,no
65,retired,married,unknown,679,178.0,3,679,4,4,3,443,3.6666666666666665,Potential Loyalists,0,no
53,entrepreneur,married,tertiary,1961,185.0,3,1961,3,4,5,345,4.0,Loyal Customers,0,no
35,management,married,secondary,724,415.0,3,724,1,4,4,144,3.0,At Risk,1,yes
64,housemaid,married,primary,768,182.0,3,768,3,4,4,344,3.6666666666666665,Loyal Customers,0,no
62,unemployed,married,primary,532,300.0,3,532,2,4,3,243,3.0,At Risk,0,no
48,management,married,tertiary,1204,760.0,3,1204,1,4,4,144,3.0,At Risk,0,no
34,management,married,tertiary,812,279.0,3,812,2,4,4,244,3.3333333333333335,At Risk,0,no
32,technician,married,secondary,660,490.0,3,660,1,4,3,143,2.6666666666666665,At Risk,1,yes
40,technician,married,secondary,0,196.0,3,0,3,4,1,341,2.6666666666666665,Lost,0,no
49,services,married,secondary,202,104.0,3,202,5,4,2,542,3.6666666666666665,Lost,1,yes
37,admin.,married,tertiary,0,119.0,3,0,4,4,1,441,3.0,Lost,0,no
39,self-employed,married,tertiary,5,131.0,3,5,4,4,1,441,3.0,Lost,0,no
36,blue-collar,married,secondary,0,131.0,3,0,4,4,1,441,3.0,Lost,0,no
40,unemployed,married,secondary,219,196.0,3,219,3,4,2,342,3.0,Lost,0,no
37,services,single,secondary,54,131.0,3,54,4,4,2,442,3.3333333333333335,Lost,0,no
52,blue-collar,married,tertiary,297,195.0,3,297,3,4,3,343,3.3333333333333335,Potential Loyalists,0,no
36,blue-collar,married,secondary,402,154.0,3,402,4,4,3,443,3.6666666666666665,Potential Loyalists,0,no
32,management,single,tertiary,0,168.0,3,0,4,4,1,441,3.0,Lost,0,no
30,technician,single,tertiary,0,174.0,3,0,4,4,1,441,3.0,Lost,0,no
33,blue-collar,married,secondary,328,182.0,3,328,3,4,3,343,3.3333333333333335,Potential Loyalists,0,no
33,technician,single,tertiary,149,182.0,3,149,3,4,2,342,3.0,Lost,1,yes
32,technician,married,tertiary,432,195.0,3,432,3,4,3,343,3.3333333333333335,Potential Loyalists,0,no
37,blue-collar,divorced,secondary,33,167.0,3,33,4,4,2,442,3.3333333333333335,Lost,0,no
56,blue-collar,divorced,primary,12,135.0,3,12,4,4,1,441,3.0,Lost,0,no
49,services,married,primary,0,192.0,3,0,3,4,1,341,2.6666666666666665,Lost,0,no
53,technician,divorced,secondary,173,143.0,3,173,4,4,2,442,3.3333333333333335,Lost,0,no
52,admin.,married,secondary,199,189.0,3,199,3,4,2,342,3.0,Lost,0,no
47,technician,married,secondary,487,177.0,3,487,4,4,3,443,3.6666666666666665,Potential Loyalists,0,no
36,entrepreneur,married,secondary,313,198.0,3,313,3,4,3,343,3.3333333333333335,Potential Loyalists,0,no
53,retired,divorced,secondary,246,247.0,3,246,3,4,2,342,3.0,Lost,0,no
56,entrepreneur,divorced,primary,29,227.0,3,29,3,4,2,342,3.0,Lost,0,no
30,management,married,tertiary,112,258.0,3,112,3,4,2,342,3.0,Lost,0,no
32,technician,single,secondary,337,261.0,3,337,2,4,3,243,3.0,At Risk,0,no
33,admin.,single,secondary,303,266.0,3,303,2,4,3,243,3.0,At Risk,0,no
49,management,single,secondary,61,246.0,3,61,3,4,2,342,3.0,Lost,0,no
49,management,married,tertiary,342,228.0,3,342,3,4,3,343,3.3333333333333335,Potential Loyalists,0,no
33,blue-collar,single,secondary,22,207.0,3,22,3,4,2,342,3.0,Lost,0,no
26,technician,single,tertiary,152,2.0,3,152,5,4,2,542,3.6666666666666665,Lost,0,no
45,entrepreneur,divorced,secondary,44,2.0,3,44,5,4,2,542,3.6666666666666665,Lost,0,no
36,admin.,divorced,tertiary,281,2.0,3,281,5,4,3,543,4.0,Potential Loyalists,0,no
31,unemployed,single,primary,163,2.0,3,163,5,4,2,542,3.6666666666666665,Lost,1,yes
36,admin.,married,secondary,0,252.0,3,0,3,4,1,341,2.6666666666666665,Lost,0,no
49,admin.,married,secondary,359,271.0,3,359,2,4,3,243,3.0,At Risk,0,no
41,management,married,secondary,0,264.0,3,0,2,4,1,241,2.3333333333333335,Lost,0,no
34,technician,married,secondary,4,263.0,3,4,2,4,1,241,2.3333333333333335,Lost,0,no
41,blue-collar,divorced,primary,320,252.0,3,320,3,4,3,343,3.3333333333333335,Potential Loyalists,0,no
50,technician,divorced,secondary,8,5.0,3,8,5,4,1,541,3.3333333333333335,Lost,0,no
37,management,married,unknown,247,208.0,3,247,3,4,2,342,3.0,Lost,0,no
31,management,single,tertiary,112,271.0,3,112,2,4,2,242,2.6666666666666665,Lost,0,no
32,services,married,secondary,414,272.0,3,414,2,4,3,243,3.0,At Risk,0,no
26,blue-collar,single,secondary,184,6.0,3,184,5,4,2,542,3.6666666666666665,Lost,0,no
53,entrepreneur,married,secondary,230,250.0,3,230,3,4,2,342,3.0,Lost,0,no
32,self-employed,married,tertiary,322,272.0,3,322,2,4,3,243,3.0,At Risk,0,no
31,management,divorced,tertiary,106,202.0,3,106,3,4,2,342,3.0,Lost,0,no
54,services,married,unknown,0,267.0,3,0,2,4,1,241,2.3333333333333335,Lost,1,yes
36,management,married,tertiary,0,8.0,3,0,5,4,1,541,3.3333333333333335,Lost,0,no
30,unemployed,single,secondary,79,196.0,3,79,3,4,2,342,3.0,Lost,0,no
46,technician,married,tertiary,157,224.0,3,157,3,4,2,342,3.0,Lost,0,no
38,housemaid,married,secondary,333,202.0,3,333,3,4,3,343,3.3333333333333335,Potential Loyalists,0,no
60,admin.,single,secondary,473,8.0,3,473,5,4,3,543,4.0,Potential Loyalists,0,no
41,blue-collar,married,primary,336,8.0,3,336,5,4,3,543,4.0,Potential Loyalists,0,no
33,management,married,tertiary,377,276.0,3,377,2,4,3,243,3.0,At Risk,0,no
29,blue-collar,married,secondary,247,214.0,3,247,3,4,2,342,3.0,Lost,0,no
33,technician,single,secondary,10,274.0,3,10,2,4,1,241,2.3333333333333335,Lost,0,no
37,unemployed,married,secondary,356,216.0,3,356,3,4,3,343,3.3333333333333335,Potential Loyalists,0,no
29,management,married,tertiary,250,257.0,3,250,3,4,2,342,3.0,Lost,0,no
38,blue-collar,married,unknown,0,267.0,3,0,2,4,1,241,2.3333333333333335,Lost,0,no
38,technician,married,secondary,275,333.0,3,275,2,4,3,243,3.0,At Risk,0,no
50,management,married,tertiary,101,326.0,3,101,2,4,2,242,2.6666666666666665,Lost,0,no
45,blue-collar,married,primary,31,310.0,3,31,2,4,2,242,2.6666666666666665,Lost,0,no
35,admin.,married,secondary,159,262.0,3,159,2,4,2,242,2.6666666666666665,Lost,0,no
41,blue-collar,married,secondary,217,344.0,3,217,1,4,2,142,2.3333333333333335,Lost,0,no
50,services,married,secondary,254,337.0,3,254,2,4,2,242,2.6666666666666665,Lost,0,no
47,management,married,tertiary,109,268.0,3,109,2,4,2,242,2.6666666666666665,Lost,0,no
34,services,married,secondary,334,318.0,3,334,2,4,3,243,3.0,At Risk,0,no
31,blue-collar,married,primary,99,322.0,3,99,2,4,2,242,2.6666666666666665,Lost,0,no
54,admin.,married,secondary,426,323.0,3,426,2,4,3,243,3.0,At Risk,0,no
48,management,divorced,tertiary,266,343.0,3,266,2,4,2,242,2.6666666666666665,Lost,0,no
35,services,married,secondary,372,280.0,3,372,2,4,3,243,3.0,At Risk,0,no
34,entrepreneur,married,primary,165,329.0,3,165,2,4,2,242,2.6666666666666665,Lost,0,no
47,services,divorced,primary,91,339.0,3,91,2,4,2,242,2.6666666666666665,Lost,0,no
29,services,single,secondary,229,343.0,3,229,2,4,2,242,2.6666666666666665,Lost,0,no
30,blue-collar,single,secondary,103,317.0,3,103,2,4,2,242,2.6666666666666665,Lost,0,no
34,services,married,secondary,241,147.0,3,241,4,4,2,442,3.3333333333333335,Lost,0,no
50,entrepreneur,married,tertiary,221,340.0,3,221,2,4,2,242,2.6666666666666665,Lost,0,no
48,services,married,primary,0,259.0,3,0,2,4,1,241,2.3333333333333335,Lost,0,no
30,blue-collar,married,secondary,322,326.0,3,322,2,4,3,243,3.0,At Risk,0,no
27,services,single,secondary,343,320.0,3,343,2,4,3,243,3.0,At Risk,0,no
37,blue-collar,married,secondary,56,285.0,3,56,2,4,2,242,2.6666666666666665,Lost,0,no
27,blue-collar,single,primary,497,272.0,3,497,2,4,3,243,3.0,At Risk,0,no
39,blue-collar,married,primary,143,348.0,3,143,1,4,2,142,2.3333333333333335,Lost,0,no
29,self-employed,married,secondary,123,181.0,3,123,4,4,2,442,3.3333333333333335,Lost,1,yes
